SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4866546257274734,9260,12930,15220,12450,13431.112325440194,2016-12-31
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4885719867161555,9850,13460,15760,12130,13296.182893180923,2015-12-31
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4894837476099426,10380,13940,16170,11830,13187.20879969124,2014-12-31
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4881708020773226,10500,13800,16370,11330,13181.476708074537,2013-12-31
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4886214030468309,11040,14480,16720,10950,13045.028658189409,2012-12-31
BEDOK SOUTH,BEDOK,ER,ER_BEDOK,ER_BEDOK_BEDOK SOUTH,0.4892180761297581,11380,14630,16830,10530,13004.040499621498,2011-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.471440997390548,7390,8230,10920,7950,23602.873895109013,2020-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4713078939702884,7320,8390,10860,7760,23614.318720379146,2019-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4728181016749927,7330,8420,10750,7530,23634.700537955767,2018-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4722713864306785,7350,8450,10770,7330,23668.868468468467,2017-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4750741839762611,7380,8600,10640,7110,23694.41850619897,2016-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.474232946082812,7380,8660,10580,6960,23659.978128797084,2015-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4747810329205678,7360,8650,10330,6770,23724.777297964218,2014-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4749847467968274,7340,8720,10170,6530,23751.762944479102,2013-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4750387596899225,7260,8680,10090,6210,23784.735406091368,2012-12-31
FRANKEL,BEDOK,ER,ER_BEDOK,ER_BEDOK_FRANKEL,0.4736346516007533,7300,8690,9900,5970,23835.732905296947,2011-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4901749663526245,5960,10760,10410,10030,9338.80626857606,2020-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4907063197026023,6190,11010,10920,9570,9306.679627163781,2019-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4912919157785287,6520,11260,11480,9210,9290.30664928292,2018-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4920111590159777,7010,11650,11980,8810,9223.87932790224,2017-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4941352632892438,7420,11860,12420,8400,9157.769520461965,2016-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4953454189122979,7920,12190,12800,7910,9077.9275147929,2015-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4966571155682904,8570,12750,13260,7320,9091.374309723891,2014-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4963555137549965,9130,12900,13610,6900,9087.887104393008,2013-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4964012073368934,9660,13060,13870,6500,9111.75198135198,2012-12-31
KAKI BUKIT,BEDOK,ER,ER_BEDOK,ER_BEDOK_KAKI BUKIT,0.4975900849208171,10200,13280,13980,6120,9121.425610317829,2011-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.492660795302909,6030,9950,10370,11120,13195.004369197159,2020-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.491699604743083,6250,10160,10720,10850,13130.259299191377,2019-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.49143746756616496,6460,10510,11130,10460,13043.002651113467,2018-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4918583613336779,6590,10750,11450,9910,13018.704801889267,2017-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4899948691636737,6740,10970,11750,9520,12999.193649141072,2016-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.49089490114464096,6870,10750,11850,9000,13120.178599735798,2015-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4922480620155039,7080,11020,12050,8560,13062.239432922026,2014-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4935467217346412,7370,11010,12180,8170,12914.699895068206,2013-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4937001799948573,7650,11100,12260,7880,12934.092500653253,2012-12-31
KEMBANGAN,BEDOK,ER,ER_BEDOK,ER_BEDOK_KEMBANGAN,0.4939354838709678,7820,11240,12210,7510,12904.583769633507,2011-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4627329192546584,980,1440,1860,2180,20536.0,2020-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4639016897081413,1050,1440,1930,2130,20536.0,2019-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4627092846270928,1070,1490,1970,2050,20536.0,2018-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4682779456193353,1070,1560,2010,1990,20536.0,2017-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4646017699115044,1090,1670,2050,1970,20536.0,2016-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4632034632034632,1150,1750,2120,1910,20536.0,2015-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4592696629213483,1220,1840,2150,1920,20536.0,2014-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4613259668508287,1290,1930,2180,1870,20536.0,2013-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.4579310344827586,1350,1890,2190,1830,20536.0,2012-12-31
SIGLAP,BEDOK,ER,ER_BEDOK,ER_BEDOK_SIGLAP,0.46111869031377895,1370,1990,2210,1790,20536.0,2011-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4742049469964664,4680,7630,8040,7950,10510.253752680486,2020-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4743096819293953,4740,7840,8310,7720,10444.182461103252,2019-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4765217391304348,4800,8070,8520,7370,10332.404787046817,2018-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.47688060731539,4990,8170,8860,6960,10167.185624563852,2017-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4787123572170301,5120,8250,8940,6600,9904.374387683694,2016-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4774462179042332,5210,8470,9010,6140,9716.483769633509,2015-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4781569965870307,5500,8630,9310,5880,9682.833218943033,2014-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4800134363453141,5800,8890,9550,5550,9671.726351351352,2013-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.4795884500497843,6050,9130,9680,5260,9690.212879546212,2012-12-31
BISHAN EAST,BISHAN,CR,CR_BISHAN,CR_BISHAN_BISHAN EAST,0.48,6330,9250,9750,4930,9694.945695364238,2011-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4956110735989197,5570,8270,8910,6870,12467.14972899729,2020-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4966622162883845,5800,8330,9260,6580,12464.532128514054,2019-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4945454545454546,5950,8560,9490,6270,12390.071594298972,2018-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4964146023468057,6290,8670,9840,5870,12329.55344883949,2017-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4946791357626572,6560,8860,10060,5520,12297.118084762213,2016-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4963526799873137,6990,9030,10340,5190,12232.781031190325,2015-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4952889447236181,7300,9150,10500,4900,12208.27095148078,2014-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4959324155193993,7600,9230,10560,4580,12214.58202388435,2013-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4942492012779553,7650,9000,10420,4240,12084.336220725056,2012-12-31
MARYMOUNT,BISHAN,CR,CR_BISHAN,CR_BISHAN_MARYMOUNT,0.4932781799379524,7180,8030,9950,3880,11711.114572516442,2011-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4817965294317795,5180,7080,8780,8350,16754.900789564024,2020-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4816576086956522,5280,7100,8930,8120,16674.886145404664,2019-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4828755510342489,5330,7190,9110,7860,16567.011973999317,2018-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4831864185439112,5630,7600,9570,7840,16650.276588738892,2017-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4839350778403445,5630,7480,9560,7510,16524.973587428954,2016-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4845088991430455,5790,7550,9770,7220,16418.359400998335,2015-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4855378615534612,6060,7700,10070,6970,16347.969816272966,2014-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4851899549259498,6370,7790,10220,6660,16302.964575885602,2013-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.485613810741688,6610,7930,10350,6390,16122.003362474781,2012-12-31
UPPER THOMSON,BISHAN,CR,CR_BISHAN,CR_BISHAN_UPPER THOMSON,0.4858954041204437,6960,8020,10450,6130,16126.358666666667,2011-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2020-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2019-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2018-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2017-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2016-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2015-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2014-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2013-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2012-12-31
LIU FANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_LIU FANG,0.0,0,0,0,0,0.0,2011-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2020-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2019-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2018-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2017-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2016-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2015-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2014-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2013-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2012-12-31
SAMULUN,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SAMULUN,0.0,0,0,0,0,0.0,2011-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2020-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2019-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2018-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2017-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2016-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2015-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2014-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2013-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2012-12-31
SHIPYARD,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_SHIPYARD,0.0,0,0,0,0,0.0,2011-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2020-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2019-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2018-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2017-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2016-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2015-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2014-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2013-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2012-12-31
TUKANG,BOON LAY,WR,WR_BOON LAY,WR_BOON LAY_TUKANG,0.0,0,0,0,0,0.0,2011-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.4944500504540868,5490,8150,4520,1660,7239.783838383838,2020-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.493687707641196,3900,6400,3550,1200,7264.520930232558,2019-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.4960629921259842,1340,2110,1240,410,6945.68047337278,2018-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2017-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2016-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2015-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2014-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2013-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2012-12-31
BRICKWORKS,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BRICKWORKS,0.0,0,0,0,0,0.0,2011-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4869915720043972,5370,7870,7780,6290,8909.228623853209,2020-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4882611885546588,5420,7860,7960,6040,8910.362233651727,2019-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4885467517837026,5270,7660,8010,5700,8870.084210526316,2018-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4892515923566879,4820,7070,7900,5340,8878.942959712804,2017-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4902799377916018,5150,7340,8210,5020,8856.067030397506,2016-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4904067536454336,5380,7560,8410,4700,8857.540176855056,2015-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4909433962264151,5670,7860,8560,4380,8891.138752362951,2014-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4892897406989853,5870,8070,8710,3970,8946.973644578313,2013-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4889901290812452,5910,8110,8630,3670,9113.39901103081,2012-12-31
BUKIT BATOK CENTRAL,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK CENTRAL,0.4907372400756144,6100,8330,8600,3410,9119.722832260508,2011-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4952755905511811,1820,3460,3860,3570,7242.192675159235,2020-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4941543257989088,1910,3500,4020,3390,7236.871552403467,2019-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4962349397590362,2100,3690,4280,3230,7253.131558935362,2018-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4956584659913169,2360,3930,4480,3070,7242.840029218408,2017-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4954449894884373,2560,4130,4690,2900,7230.862606232295,2016-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4996568291008922,2740,4320,4810,2710,7233.4612188365645,2015-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.4996651038178165,2910,4580,4950,2500,7229.096075778079,2014-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.5019893899204244,3010,4700,5070,2340,7228.394912985274,2013-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.499675535366645,3170,4870,5200,2190,7212.096922069417,2012-12-31
BUKIT BATOK EAST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK EAST,0.5012870012870013,3300,4990,5230,2030,7204.696950032448,2011-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4929671801741461,3000,4670,4430,2840,11002.208193418403,2020-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4916611074049366,3060,4740,4530,2650,11036.460200668897,2019-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4900133155792277,3160,4760,4660,2450,11044.374916611074,2018-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.48895224518888103,2950,4290,4600,2180,11233.708363116511,2017-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4908958485069192,2960,4150,4620,2010,11303.02552881109,2016-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4921090387374462,3210,4180,4740,1840,11307.47088425593,2015-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4929478138222849,3400,4230,4880,1650,11295.883934890306,2014-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4926522043386984,3570,4210,4970,1530,11308.5904628331,2013-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4934256055363322,3750,4280,5010,1410,11292.268884268884,2012-12-31
BUKIT BATOK SOUTH,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK SOUTH,0.4934437543133196,3950,4250,5020,1270,11301.511418685119,2011-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4866666666666667,2800,4220,4340,3650,7824.510695187166,2020-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4883566200931471,2860,4270,4450,3450,7824.862483311082,2019-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4883419689119171,2970,4510,4620,3310,7804.777633289987,2018-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4895104895104895,3170,4620,4840,3120,7781.897959183673,2017-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4902880107166778,3010,4230,4800,2890,7685.981182795699,2016-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4911125740618828,3190,4370,4890,2740,7675.297225891679,2015-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4913294797687861,3360,4570,5100,2540,7668.239690721651,2014-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4926611359285258,3530,4620,5170,2380,7665.243277848912,2013-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.493046776232617,3650,4720,5220,2230,7656.130627774255,2012-12-31
BUKIT BATOK WEST,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_BUKIT BATOK WEST,0.4946908182386009,3780,4900,5290,2030,7645.889585947302,2011-12-31
GOMBAK,BUKIT BATOK,WR,WR_BUKIT BATOK,WR_BUKIT BATOK_GOMBAK,0.4874118831822759,2020,2650,3100,2160,15147.782520325205,2020-12-31
